IPEDS ID,Name,DoE ID,Freebase mid,OPE ID,Four-Year
248624,Fayette County Career & Technical Institute Practical Nursing Program,152521,/m/0clvy64,00533000,NO
248633,Franklin County Career and Technology Center,152530,/m/064ps6k,00791600,NO
248660,Paul Mitchell The School-Knoxville,152549,/m/0hgsyp7,02275500,NO
248703,Ogle School Hair Skin Nails-Hurst,152558,/m/0clvy5h,02230600,NO
248776,Okefenokee Technical College,152567,/m/06zk3sn,00551100,NO
248794,Flint River Technical College,152576,/m/0clvy77,,
248846,FIDM/Fashion Institute of Design & Merchandising-San Diego,,/m/0clvy7g,01111204,NO
248882,National American University-Albuquerque,,/m/0cv6_mr,00405701,YES
248925,Tennessee Technology Center at Nashville,152600,/m/0clvy7x,00535900,NO
248934,ECPI University,152619,/m/03d0khc,01019800,YES
248943,ECPI Technical College,152628,/m/0clvy4m,,
248970,TESST College of Technology - Alexandria,152637,,,
249061,Ms Roberts Academy of Beauty Culture-Villa Park,152646,/m/0clvybz,00793700,NO
249140,Anthem Institute-Jersey City,152655,/m/0clvycv,01085101,NO
249238,Paul Mitchell the School-Houston,152664,/m/0clvy8b,02357700,NO
249247,ATI Career Training Center-Dallas,152673,/m/0clvyb9,02596600,NO
249566,TDDS Technical Institute,152682,/m/0clvyb2,02528300,NO
249609,Fortis Institute-Forty Fort,152691,/m/0clvy83,03011500,NO
249779,Orleans Technical Institute-Center City Campus,152716,,,
250027,Laurel Business Institute,152725,/m/0clvy9n,02546200,NO
250072,Antonelli Medical and Professional Institute,152734,/m/0clvy8s,03067000,NO
250285,Aviation Institute of Maintenance-Philadelphia,152743,/m/0clvybj,03110700,NO
250407,Sanford-Brown Institute-Trevose,,/m/043lyg8,02116001,NO
250498,Fortis Institute-Mulberry,152761,/m/0clvy9f,03096300,NO
250601,Carrington College-Phoenix Westside,,/m/0cv9_xb,02100608,NO
250744,Dorsey Business Schools-Roseville,,/m/0clvy8k,00469204,NO
250832,The Salon Professional Academy-Williston,152798,/m/0clvyc5,00857500,NO
250902,Moler-Pickens Beauty Academy,152804,/m/0clvy96,02328500,NO
250920,ATI Career Training Center-North Richland Hills,152813,/m/0clvy9w,02596500,NO
250993,Red River Technology Center,152822,/m/02phr2p,00531200,NO
251075,Kaplan Career Institute-Harrisburg,152831,/m/0clvycd,00491000,NO
251251,ITT Technical Institute-Newburgh,,/m/0clvybr,00732962,YES
251260,Southern Union State Community College,152859,/m/0d0mln,00104000,NO
251312,South University-Columbia,152868,/m/0cnb3st,01303907,YES
260196,National Theatre Conservatory,152877,,,
260284,Washington Hospital Center,152886,,,
260293,Everest University-Brandon,,/m/0clvyfc,00153408,YES
260336,Clinton Technical School,152901,/m/0clvyg7,02497500,NO
260354,Consolidated School of Business-Lancaster,152910,/m/0clvygg,03029900,NO
260363,Greene County Career and Technology Center,152929,/m/0clvygp,01096300,NO
260372,Lac Courte Oreilles Ojibwa Community College,152938,/m/064qdzl,02532200,NO
260381,University of Wisconsin Extension,,/m/0k878c8,00445400,YES
260585,Empire Beauty School - Portage,152956,,,
260664,Diesel Driving Academy-Shreveport,152974,/m/0clvyg0,02260200,NO
260691,Pima Medical Institute-Mesa,,/m/0clvydy,02217101,NO
260789,Platt College-Los Angeles,152992,/m/0clvyf4,03062700,YES
260804,Platt College-Newport Beach,153001,,,
260813,Platt College-Aurora,153010,/m/065zpzn,03014900,YES
260901,Kaplan University-Davenport Campus,153029,/m/0dbm84,00458600,YES
260910,Kaplan University-Cedar Falls Campus,,/m/0clvydh,00458607,YES
260929,Paul Mitchell The School-Boise,153047,/m/0clvyfl,02607100,NO
260947,Christian Life College,153056,/m/0clvyd8,03199300,YES
260956,Knowledge Systems Institute,153065,/m/0clvyft,02622700,NO
260965,Educators of Beauty-Rockford,153074,/m/0clvygx,00825901,NO
260974,ITT Technical Institute-Mount Prospect,,/m/0clvyd1,00732901,YES
260992,Northwestern College-Southwestern Campus,,/m/0clvydq,01236201,NO
261375,Tulsa Technology Center-Lemley Campus,153117,/m/03cv2tc,00531100,NO
261384,Tulsa Technology Center-Riverside Campus,153126,/m/0clvyhs,00531102,NO
261393,Tulsa Technology Center-Broken Arrow Campus,153135,/m/0clvyk2,00531103,NO
261436,Douglas J Aveda Institute,153144,/m/0clvyjf,02588200,NO
261472,ITT Technical Institute-Troy,,/m/0clvyhk,00732929,YES
261676,Ross Medical Education Center-Brighton,153171,/m/0clvykz,02339700,NO
261685,Ross Medical Education Center-Ann Arbor,,/m/0clvyh3,02339701,NO
261719,Taylortown School of Beauty Inc,153199,/m/0clvyh_,02209200,NO
261773,Pike-Lincoln Technical Center,153205,/m/0clvykr,01173500,NO
261816,Joseph?s College of Cosmetology - Grand Island,153214,,,
261861,Pennsylvania Institute of Health and Technology,,/m/0clvyjn,00500701,NO
261931,Skyline College-Roanoke,153241,/m/0clvyl5,03092700,YES
262022,Bethel Seminary San Diego,,/m/0clvyj6,00905804,NO
262031,St Charles Community College,153278,/m/0g95k2,02530600,NO
262086,Brandman University,216825,/m/0clvyjw,04161800,YES
262129,New College of Florida,153296,/m/025r1t,03957400,YES
262138,Southern New England School of Law,,/m/026p1x4,,
262165,Montana Bible College,207324,,04140300,YES
262217,Central Arkansas Radiation Therapy Institute,153320,,,
262235,Arizona Academy of Beauty-North,153339,/m/0clvykj,01180200,NO
262299,Empire Beauty School-Prescott,,/m/0clvyhb,01180802,NO
262305,Remington College - Tempe Campus,153357,,,
262332,Le Cordon Bleu College of Culinary Arts-Scottsdale,230737,/m/03m9t0k,02616700,YES
262341,Conservatory of Recording Arts and Sciences,153375,/m/0bh9sbb,03034400,NO
262369,Adrians Beauty College of Turlock,153384,/m/0clvypp,02520400,NO
262402,California Career School,153393,/m/0clvym8,02520200,NO
262457,San Joaquin Valley College-Fresno,,/m/0clvyp0,02120701,NO
262466,Rolf Institute of Structural Integration (The),210906,,04172500,NO
262509,Heritage College-Denver,153418,/m/0clvypx,02611000,NO
262660,Empire Beauty School-Highland,,/m/0clvymq,02177100,NO
362700,Sunstate Academy,153436,/m/0clvypg,02326900,NO
362782,Elizabeth Grady School of Esthetics and Massage Therapy,153445,/m/0clvynl,02523900,NO
363013,Ross Medical Education Center-Port Huron,,/m/0clvylv,02099702,NO
363077,Capri Institute of Hair Design-Clifton,153463,/m/0clvymy,00907800,NO
363147,Raphael's School of Beauty Culture Inc-Alliance,153472,/m/0clvylm,02563000,NO
363165,Metro Technology Centers,153481,/m/02pht0m,00533900,NO
363217,Star College of Cosmetology 4,153490,,,
363387,Heald College-Roseville,,/m/0clvyq3,02593100,NO
363439,Daymar College-Bowling Green,,/m/0clvync,00493402,YES
363457,Academy of Court Reporting-Clawson,,/m/0clvyld,00489816,NO
363527,Border Institute of Technology,153542,,,
363563,Ivy Tech Community College-Central Office,,/m/0k7ln5t,00991755,NO
363590,Everest College-Everett,,/m/0clvyp7,02300103,NO
363606,Bryman College,153579,,,
363633,Luna Community College,153588,/m/0clvym1,00996200,NO
363679,Grabber School of Hair Design,153597,/m/0clvymh,02568500,NO
363712,Yeshivah Gedolah Rabbinical College,153603,/m/0clvyn4,03256300,YES
363721,University of the District of Columbia David A Clarke School of Law,153612,/m/0b2xqy,00144102,NO
363882,Raphael's School of Beauty Culture Inc-Brunswick,153621,/m/0gvklmf,02287903,NO
363907,Caribbean University-Ponce,,/m/0clvyqs,01252502,YES
363916,Caribbean University-Vega Baja,,/m/0clvyrf,01252501,YES
363934,University of Advancing Technology,153658,/m/0bs_4n,02559000,YES
364016,Paradise Valley Community College,189228,/m/07j75k,02623600,NO
364025,Chandler/Gilbert Community College,189176,/m/069zyt,03072200,NO
364122,St Johns Hospital School of Clinical Lab Science,193070,/m/0clvyrw,03098002,NO
364168,Madison Media Institute,153700,/m/03cyh4p,01091300,YES
364308,Sanford-Brown Institute - Springfield,153719,,,
364317,Sanford-Brown Institute-Landover,,/m/0clvyqb,02116005,NO
364326,Sanford-Brown Institute-White Plains,230834,/m/043qzcq,02614900,NO
364335,Sanford-Brown Institute-Garden City,,/m/03mgwvy,02615001,NO
364548,Great Plains Technology Center,153755,/m/02phtgc,01071700,NO
364566,Montebello Beauty College,153764,/m/0clvys2,02345800,NO
364575,Roane-Jackson Technical Center,153773,/m/0clvyq_,02057400,NO
364584,Total Cosmetology Training Center,191241,/m/0clvysr,03932500,NO
364593,Iverson Business School and Court Reporting,,/m/0clvysj,02580100,NO
364609,Career Academy Inc,153791,,,
364618,Lawrence County Career and Technical Center-Practical Nursing Program,153807,/m/0clvyrn,02545000,NO
364627,Pioneer Technology Center,153816,/m/02phrcn,01120600,NO
364636,Portage Lakes Career Center,153825,/m/0clvytd,00888600,NO
364751,Eastern College of Health Vocations-New Orleans,,/m/0clvysz,02272401,NO
364760,Bell Mar Beauty College,153843,/m/0clvywt,02536700,NO
364812,Cannella School of Hair Design-Chicago,153852,/m/0clvywc,02291200,NO
364885,Florida Career College-Clearwater,,/m/0clvyv8,02305810,NO
364946,Caddo Kiowa Technology Center,153889,/m/028b42m,00996300,NO
364955,Kaplan College-San Antonio-San Pedro,153898,/m/0clvywl,00946600,NO
364964,Oswego County BOCES,153904,/m/0clvyv1,01278300,NO
364973,Le Cordon Bleu College of Culinary Arts-Austin,230746,/m/03mc6qt,02569300,NO
365000,Holy Spirit Hospital,153922,,,
365055,The Art Institute of New York City,153931,/m/03d5b_c,02525600,NO
365073,Paris II Educational Center,153940,/m/0clvyvq,02543800,NO
365091,"International School of Skin, Nailcare & Massage Therapy",153959,/m/0clvytm,02520000,NO
365107,America's Career Institute,153968,/m/0clvyvh,03721400,NO
365125,Palomar Institute of Cosmetology,153977,/m/0clvyvy,02537200,NO
365198,Southern Oklahoma Technology Center,153986,/m/02phr1n,01034200,NO
365204,Vista College,153995,/m/0clvytv,02572000,NO
365213,Autry Technology Center,154004,/m/0288tws,00834300,NO
365240,Greene County Vocational School District,154013,/m/0clvyw4,02497800,NO
365310,Remington College-Denver Campus,154031,,,
365329,Sierra Academy of Aeronautics - Airline Train Center,154040,,,
365374,Canadian Valley Technology Center,154059,/m/028b472,00996500,NO
365383,Wilkes-Barre Area Career and Technical Center Practical Nursing,154068,/m/0clvyt5,02529800,NO
365392,Clearfield Beauty Academy,154077,,,
365426,Mayo Graduate School,,/m/0clvyy3,01173206,NO
365453,American Beauty Institute,154095,/m/0clvyx0,02554300,NO
365480,Meridian Technology Center,154101,/m/0286v0h,02060800,NO
365505,Waynesville Career Center,154110,/m/0clvyxx,00528900,NO
365569,Connecticut Institute of Hair Design,154129,/m/0clvyzn,02148700,NO
365693,Capitol School of Hairstyling and Esthetics,154156,/m/0clvyzw,00961700,NO
365763,Morris County Vocational School District,189282,/m/04g1bfz,01152300,NO
365824,Ross Medical Education Center-Roosevelt Park,,/m/0clvyys,02099703,NO
365833,Ross Medical Education Center-Kentwood,,/m/0clvyzf,02533601,NO
365912,"City College, Inc.",154183,,,
365930,East Metro Opportunities Industrialization Center,154192,,,
366003,South Florida Bible College and Theological Seminary,207342,/m/0cpb2wf,03264300,YES
366155,Cloyd's Barber School 2 Inc,154208,/m/0clvyx7,02338000,NO
366191,Universal Technical Institute of Illinois Inc,154217,/m/0clvy_9,00822101,NO
366252,Pennsylvania College of Technology,154226,/m/058f22,00339500,YES
366261,Commonwealth Institute of Funeral Service,154235,/m/0clvyyk,00355600,NO
366270,Delta College of Arts & Technology,154244,/m/0clvyz6,02538300,NO
366289,InterCoast Colleges-Orange,154253,/m/0clvyy_,02559400,NO
366340,Stone Child College,154262,/m/0clvyyb,02610900,NO
366368,New York Academy of Art,154271,/m/0f8m5w,02600100,NO
366395,Suffolk County Community College,154280,/m/035gl8,00287800,NO
366401,Las Positas College,154299,/m/08fy50,03035700,NO
366438,Blades School of Hair Design,154305,/m/0clvz0m,03027200,NO
366447,Altamaha Technical College,154314,/m/0hzp2pq,03032100,NO
366456,North Metro Technical College,154323,,,
366465,Ogeechee Technical College,154332,/m/026ssyp,03030000,NO
366535,Remington College-Mobile Campus,154341,/m/0cv78ww,02605500,NO
366544,Everest College-Aurora,,/m/0clvy_j,00450701,NO
366553,Southwest Florida College,154369,/m/0clvz11,02278800,YES
366571,Mercy/St Luke's School of Radiologic Technology,154378,/m/0clvz1h,00423300,NO
366580,ITT Technical Institute-Norwood,,/m/0clvz2p,10732903,YES
366605,Southwest Acupuncture College-Santa Fe,154396,/m/0clvz1y,02622000,NO
366623,Northwest Technology Center-Alva,154411,/m/02phrgd,02600000,NO
366632,Mercer County Career Center,154420,/m/0clvz05,02362300,NO
366650,ITT Technical Institute-Knoxville,,/m/0clvz0v,00732941,YES
366678,ITT Technical Institute-Austin,,/m/0clvy_z,00732902,YES
366696,ITT Technical Institute-Houston North,,/m/0clvz0d,00732903,YES
366702,DeVry University's Keller Graduate School of Management-Arizona,,,02075401,NO
366711,California State University-San Marcos,154466,/m/021x6t,03011300,YES
366748,Argosy University-Hawaii,,/m/0clvz24,02179905,YES
366757,DeVry University's Keller Graduate School of Management-Missouri,,,02075408,NO
366784,Temple Baptist Seminary,154484,,,
366793,Baptist Theological Seminary at Richmond,154493,/m/0bx324,03116900,NO
366906,International Institute of the Americas,154509,,,
366960,Kaplan College-Modesto,154518,/m/0clvz1q,02306300,NO
367024,Kaplan University-Des Moines Campus,,/m/0clvz5j,00458605,YES
367051,Hairmasters Institute of Cosmetology,154536,/m/0clvz3k,03002000,NO
367088,Hair Arts Academy,154545,/m/0clvz3s,02607000,NO
367097,Pinnacle Career Institute-Lawrence,154554,/m/0cnb2yd,02613000,NO
367103,Interactive College of Technology-Newport,,/m/0clvz4w,02284306,NO
367112,Career Technical College-Monroe,,/m/0clvz3b,02606800,NO
367130,Empire Beauty School-Lowell,,/m/0clvz46,02092200,NO
367158,Ross Medical Education Center-Taylor,,/m/0clvz4n,02180105,NO
367176,Virginia Farrell Beauty School,154606,/m/0clvz4f,,
367194,McNally Smith College of Music,154615,/m/0ckc4d,03001200,YES
367264,The Academy of Healing Arts,189893,/m/0clvz5r,,
367316,Allied Health Careers,,/m/0clvz65,02074101,NO
367334,National Tractor Trailer School Inc-Liverpool,154633,/m/0clvz59,02287800,NO
367361,Interactive Learning Systems-Houston,,/m/0clvz33,02331301,NO
367389,International Academy of Design and Technology,154679,,,
367398,Star Career Academy–Brick,154688,/m/0clvz52,00780401,NO
367413,Le Cordon Bleu Institute of Culinary Arts-Pittsburgh,154697,/m/03qmty2,03006800,NO
367431,New Castle School of Beauty Culture,154703,/m/0clvz5z,02544303,NO
367459,NorthWest Arkansas Community College,154712,/m/04f17wp,03063300,NO
367608,Center for Employment Training - Oakland,154721,,,
367662,Madera Beauty College,154730,/m/0clvz2x,02208600,NO
367723,Occupational Training Services Inc,154749,,,
367839,Colorado Heights University,154767,/m/0fx5n9,03289300,YES
367875,Brewster Technical Center,154776,/m/0clvz8l,02601600,NO
367884,Hodges University,154785,/m/02qxvp3,03037500,YES
367893,St. Petersburg Theological Seminary,154794,/m/0clvzb3,,
367909,Everest University-Lakeland,,/m/0clvz71,02599801,YES
367936,Argosy University-Atlanta,,/m/0clvz6v,02179902,YES
367954,University of St Augustine for Health Sciences,183336,/m/05q4scf,03171300,NO
367972,Capital Area School of Practical Nursing,154837,/m/0clvz9x,01071000,NO
367981,Hair Professionals Career College,154846,/m/0clvz7q,02587700,NO
367990,Kankakee Academy of Hair Design,154855,,,
368036,Alexandria School of Scientific Therapeutics,154864,/m/0clvz8t,03538300,NO
368151,The Cambridge School of Culinary Arts,154873,,,
368160,Hannibal Career and Technical Center,154882,/m/0clvz97,02151000,NO
368188,Patsy and Robs Academy of Beauty,,/m/0clvz78,,
368230,The Hair Design School-Bloomfield,,/m/0clvz8c,02252701,NO
368364,Southwest Technology Center,154925,/m/02phr0m,03008700,NO
368407,Western Area Career and Technology Center,154934,/m/0clvz6m,02350100,NO
368443,Daymar Institute-Clarksville,232751,/m/0clvz9g,00493401,YES
368452,Nossi College of Art,154952,/m/0clvz90,02578200,YES
368540,Seguin Beauty School-New Braunfels,,/m/0clvz7y,02521801,NO
368601,ITT Technical Institute-Norfolk,,/m/0clvz9p,00732963,YES
368629,Pima Medical Institute-Seattle,,/m/0clvz7h,02217105,NO
368647,Mineral County Vocational Technical Center,154998,/m/076l3b1,01014000,NO
368771,Hypnosis Motivation Institute,155007,/m/0clvzd_,02545900,NO
368780,Los Angeles ORT College-Los Angeles Campus,155016,/m/0clvzds,02570300,NO
368799,Martinez Adult Education,155025,/m/0clvzfw,03074900,NO
368805,Everest College-West Los Angeles,155034,/m/0clvzbk,01287301,NO
368832,Thanh Le College School of Cosmetology,155043,/m/0clvzdk,02236400,NO
368850,Potomac Massage Training Institute,155052,,,
368911,Southeastern Technical College,155061,/m/06zs6c8,03066500,NO
368993,Empire Beauty School - Malden,155070,,,
369002,Massachusetts School of Law,155089,/m/0gphp3,03235300,NO
369020,Dahls College of Beauty,155098,/m/0clvzbs,00894700,NO
369084,ITT Technical Institute-Albuquerque,,/m/0clvzfn,10732908,YES
369109,Community Services Division-Alliance City,155113,/m/0clvzg2,03015100,NO
369400,"Universal Technical Institute-Auto, Motorcycle, & Marine Mechanics Institute Division-Orlando",155168,/m/0clvzbb,02100502,NO
369419,D G Erwin Technical Center,155177,/m/0clvzcw,00559400,NO
369446,Rosel School of Cosmetology,155186,/m/0clvzdb,03082900,NO
369455,Worsham College of Mortuary Science,155195,/m/0clvzcg,00178300,NO
369516,Bryan University,155201,/m/0clvzc7,03066300,NO
369622,Toledo Academy of Beauty Culture - North,155210,,,
369659,Oregon College of Oriental Medicine,155229,/m/02qm6j8,02603700,NO
369668,Central Pennsylvania Institute of Science and Technology,155238,/m/0clvzkl,00533500,NO
369686,Northwest Educational Center,155247,/m/0clvzjh,03303300,NO
369695,Sebring Career Schools-Houston,,/m/0clvzhv,02530700,NO
369783,PCI Health Training Center,155265,/m/0clvzh5,03019800,NO
369792,Windham Memorial Hospital-Radiologic Technology Program,155274,/m/0clvzk4,02265900,NO
369817,Bethel Seminary of the East,,/m/0clvzj1,00905849,NO
369853,Miami-Jacobs Career College - Akron,227951,/m/0clvzg9,,
369862,Miami-Jacobs Career College-Columbus,,/m/0clvzjq,00489815,NO
369905,Bryant & Stratton College-Eastlake,,/m/0clvzjy,00267809,YES
369950,Hamrick School,155326,/m/0clvzhd,02529500,NO
371034,Alabama State College of Barber Styling,155335,/m/0clvzgz,03032500,NO
371052,Fortis College-Mobile,155344,/m/0clvzhm,02341000,NO
371140,Arkansas Beauty School,155353,/m/0clvzj8,03007600,NO
371186,Academy of Radio and Television Broadcasting,155362,,,
371265,Everest College-Ontario,155371,/m/0cnb6yh,03072300,NO
371274,Huntington College of Health Sciences,155380,,,
371690,Downey Adult School,155399,/m/0h7gny2,00563800,NO
371760,Heald College-Stockton,,/m/0clvzgr,02593300,NO
371779,Heald College-Hayward,,/m/0clvzkc,00853200,NO
371830,CRU Institute,155423,/m/0clvzl0,02494800,NO
371928,Modern Technology School,155432,/m/0clvzgj,03063400,NO
371964,National Career Education,155441,/m/0clvzkt,02128301,NO
371982,Everest College-Anaheim,155450,/m/0clvzp9,01110700,NO
372000,Thuy Princess Beauty College,191232,/m/0clvzp2,04004300,NO
372028,North-West College-Glendale,155469,/m/0clvzms,01170702,NO
372037,Everest College-City of Industry,155478,/m/0clvznf,01287302,NO
372073,Fremont College,155487,/m/09rwjyd,03039900,YES
372082,Pomona Unified School District Adult and Career Education,155496,/m/0clvzm_,03029600,NO
372143,Simi Valley Adult School and Career Institute,155502,,,
372161,Maric College - Anaheim,155511,,,
372213,University of Phoenix-Online Campus,,/m/0clvzlg,12098850,YES
372222,University of Phoenix-San Diego Campus,,/m/0clvzlx,02098883,YES
372240,Universal College of Beauty Inc-Los Angeles 2,155548,/m/0clvzmk,01244601,NO
372329,Institute of Business and Medical Careers,155575,/m/0b75zzf,03006300,NO
372347,St. Anthony Hospitals - Centura Health,155584,,,
372356,Xenon International Academy-Denver,155593,/m/0clvzm3,03027400,NO
372462,Academy of Cosmetology,191560,/m/0clvzn6,02499000,NO
372480,Career Training Institute,155618,,,
372523,Everest Institute-Fort Lauderdale,,/m/0clvzmb,03003201,NO
372578,ITT Technical Institute-Lake Mary,,/m/0clvzlp,00732947,YES
372718,Sunstate Academy,155663,/m/0clvznw,02524000,NO
372772,Heritage Institute-Jacksonville,155672,/m/0clvzpj,03035800,NO
372833,Melbourne Beauty School,155681,,,
372921,Fortis College,155690,/m/0clvzq5,01031903,NO
372958,Remington College-Honolulu Campus,155706,/m/0cv78yr,02605507,YES
373030,Mid-America Reformed Seminary,183451,,,
373058,Vatterott College-Des Moines,155733,/m/0clvzpr,02609200,NO
373085,Brown Mackie College-Quad Cities,,/m/047q5f9,04051313,YES
373119,Environmental Technical Institute-Blue Island,155751,/m/0clvzt0,02556101,NO
373216,Pivot Point Academy,155760,/m/0clvzsc,01083601,NO
373340,Xenon International Academy-Kansas City,155788,/m/0clvztg,03031300,NO
373447,Baton Rouge College,155797,/m/0clvzqd,02617100,NO
373526,Diesel Driving Academy-Baton Rouge,153108,/m/0clvztp,03030900,NO
373605,Jonesville Beauty School,155812,/m/0clvzrh,03253300,NO
373678,New England Hair Academy,155830,/m/0clvzqv,02122000,NO
373696,Rob Roy Academy-Worcester,155849,/m/0clvzqm,02181600,NO
373711,Upper Cape Cod Regional Technical School,155858,/m/03m4ctw,00466900,NO
373757,Johns Hopkins Hospital,155867,,,
373784,All State Career-Baltimore,155876,/m/0clvzr1,03493300,NO
373827,New England School of Communications,155885,/m/03yjdnm,02347100,YES
373890,Everest Institute-Kalamazoo,,/m/0clvzrq,02100401,NO
373906,Mr Davids School of Cosmetology Ltd,155900,,,
374024,Adler Graduate School,155928,/m/07kx9k,03051900,NO
374112,Lebanon Technology and Career Center,155946,/m/0clvzs4,03042400,NO
374291,Final Touch Beauty School,155955,/m/0clvzsl,03004000,NO
374316,Academy of Hair Design Three,155964,/m/0clvzry,02244303,NO
374343,KC's School of Hair Design,219046,,03032400,NO
374440,Mitchells Hairstyling Academy-Goldsboro,155982,/m/0clvzr8,02227800,NO
374495,Universal College of Beauty,155991,,,
374574,Lincoln Technical Institute-Moorestown,,/m/0clvzst,01246102,NO
374592,Monmouth County Vocational School District,,/m/0b701j,00539900,NO
374680,Harrison Career Institute - Deptford,156028,,,
374699,Harrison Career Institute - Oakhurst,156037,,,
374875,Kaplan College-Las Vegas,156046,/m/0clvzv_,03043200,NO
374927,Beauty School of Middletown,156055,/m/0clvzws,00739100,NO
374972,Bryant & Stratton College-Southtowns,,/m/0clvzvb,00267802,YES
374990,Continental School of Beauty Culture-Olean,156073,/m/0clvzv3,02617001,NO
375106,National Tractor Trailer School Inc-Buffalo,156091,/m/0clvzxw,02287801,NO
375230,Yeshiva Gedolah Imrei Yosef D'spinka,156107,/m/0clvzx6,03000100,YES
375294,The Christ Hospital,193195,,,
375300,Cleveland Institute of Dental-Medical Assistants-Mentor,156116,/m/0clvzvk,02110702,NO
375319,Cleveland Institute of Dental-Medical Assistants-Lyndhurst,156125,/m/0clvzxf,02110701,NO
375373,Knox County Career Center,156134,/m/0clvzw_,02336300,NO
375407,Madison Adult Career Center,156143,/m/0clvzwk,03023700,NO
375416,Remington College-Cleveland Campus,156152,/m/0cv78w7,00777700,NO
375489,Brown Mackie College-Findlay,,/m/043sfjj,04051317,YES
375540,Toledo Academy of Beauty Culture-East,156189,/m/0clvzy9,02315500,NO
375559,Toledo Academy of Beauty Culture-South,156198,/m/05mz5s4,02541400,NO
375568,US Grant Joint Vocational School,186496,/m/0clvzy2,03051500,NO
375647,CC's Cosmetology College,156213,/m/0clvzyj,02581200,NO
375656,Chisholm Trail Technology Center,156222,/m/02phtn6,03051100,NO
375683,Gordon Cooper Technology Center,156231,/m/02phth1,00996800,NO
375692,Kiamichi Technology Center-Atoka,156240,/m/0clvzz5,00920405,NO
375708,Kiamichi Technology Center-Durant,156259,/m/02pht6t,00920404,NO
375717,Kiamichi Technology Center-Hugo,156268,/m/0clvzyz,00920403,NO
375726,Kiamichi Technology Center-McAlester,156277,/m/0clvz_y,00920401,NO
375735,Kiamichi Technology Center-Idabel,156286,/m/0clv_10,00920402,NO
375744,Kiamichi Technology Center-Poteau,156295,/m/0clvzzd,00920408,NO
375753,Kiamichi Technology Center-Spiro,156301,/m/0clvzzm,00920407,NO
375762,Kiamichi Technology Center-Talihina,156310,/m/0clv_0t,00920406,NO
375799,4-States Okmulgee Academy of Cosmetology,188410,/m/0clvz_1,04121300,NO
375841,Le Cordon Bleu College of Culinary Arts-Portland,156329,/m/0cw1f2,03022600,NO
375902,Clearfield Hospital,156347,,,
375939,YTI Career Institute-Altoona,156356,/m/0cnds6s,03081900,NO
375948,DPT Business School,156365,/m/0clv_04,03031600,NO
375966,Eastern Center for Arts and Technology,156374,/m/0clv_0l,02492600,NO
375984,Empire Beauty School-Center City Philadelphia,,/m/0clvz_8,01301500,NO
376039,Oakbridge Academy of Arts,156392,/m/0clvzzv,02153500,NO
376109,Harrison Career Institute - Reading,156408,,,
376118,Harrison Career Institute - Jersey City,156417,,,
376127,Harrison Career Institute - Allentown,156426,,,
376136,Sanford-Brown Institute-Wilkins Township,,/m/0clv_0c,02202301,NO
376224,Centro de Estudios Multidisciplinarios-Humacao,156444,/m/0clvz_h,02189101,YES
376242,Colegio Mayor de Tecnologia Inc,156453,/m/0clvz_q,02552300,NO
376288,Institucion Chaviano de Mayaguez,156462,/m/0clv_17,02504500,NO
376321,EDIC College,156471,/m/0clvzyr,03021900,NO
376330,Liceo de Arte-Dise-O y Comercio,156480,/m/0clv_1p,03025900,NO
376349,Instituto Merlix,156499,,,
376385,Universal Technology College of Puerto Rico,156505,/m/0clv_2_,03029700,YES
376446,Academy of Hair Technology,156514,/m/0clv_49,02552400,NO
376631,Mr Waynes School of Unisex Hair Design,156523,/m/0clv_55,02278700,NO
376668,Southern Institute of Cosmetology,156532,/m/0clv_5d,02339800,NO
376677,Queen City College,156541,/m/0clv_3f,02539800,NO
376695,College of the Marshall Islands,156550,/m/026s4mt,03022400,NO
376710,AIMS Academy,188739,,,
376871,Baylor University Medical Center,156569,,,
376950,Lighthouse College,156578,,,
376987,Royal Beauty Careers,156587,/m/0clw27l,03028800,NO
376996,Aveda Institute-Houston,156596,,,
377069,ITT Technical Institute-San Antonio,,/m/0clv_42,00732975,YES
377111,Remington College-Fort Worth Campus,156611,/m/0cv78v9,03026506,NO
377193,University of Cosmetology Arts & Sciences-San Antonio Jamar,156620,/m/0clv_3w,03011800,NO
377218,School of Automotive Machinists,156639,/m/0clv_5m,03032300,NO
377236,Sebring Career Schools,156648,,,
377272,SW School of Business and Technical Careers-Cosmetology,156657,/m/0clv_4z,03009400,NO
377281,SW School of Business and Technical Careers,156666,/m/0clv_23,03021500,NO
377306,S.W. School of Business and Technical Careers,156675,,,
377315,Texas College of Cosmetology-Abilene,156684,/m/0clv_2s,03025000,NO
377342,Vista College,156693,/m/0clv_2k,02572800,NO
377403,Colonial Heights Beauty Academy,156709,/m/0mp2j,,
377421,Heritage College & Heritage Institute,156718,/m/06dwxz,,
377430,Catholic Distance University,156727,,,
377449,Centura College-Newport News,156736,/m/0clv_8g,02334402,NO
377458,Centura College-Norfolk,156745,/m/0clv_5v,02334401,NO
377485,Virginia Beach City Public Schools School of Practical Nursing,156763,/m/0clv_74,03042800,NO
377519,Crown College,156772,,,
377546,Northwest College of Art & Design,156781,/m/0407sh2,02602100,YES
377555,University of Washington-Bothell Campus,,/m/06jlrs,00379802,YES
377564,University of Washington-Tacoma Campus,,/m/09ngbz,00379801,YES
377634,Aurora St. Luke's Medical Center-School of Diagnostic Medical Sonography,,/m/0clv_87,00612603,NO
